ID_STG_PGT,VLR_PGT_FAT,DAT_VCT,COD_MDL,QTD_CLI_CAD_POS,QTD_PGT,ID_FNT_ITT,DES_TIP_PSS,DAT_RSS_FNT_ITT,DAT_INC_DBO
11937,293719325,27102019,B05,2850,2857,67,F,2020-01-16,2020-01-17 17:50:42.746
11938,6723412,28012020,B99,350,354,67,F,2020-01-16,2020-01-17 17:50:42.746
11939,11999848278,20122019,D01,88102,104460,67,F,2020-01-16,2020-01-17 17:50:42.746
11940,1024574183,24092019,D01,5286,6037,67,F,2020-01-16,2020-01-17 17:50:42.746
11941,37084258,15022024,A01,800,2339,67,F,2020-01-16,2020-01-17 17:50:42.746
11942,3806397,28092022,A01,243,498,67,F,2020-01-16,2020-01-17 17:50:42.746
11943,14609221,3092021,B05,151,151,67,F,2020-01-16,2020-01-17 17:50:42.746
11944,315655664,29112019,B05,2791,2797,67,F,2020-01-16,2020-01-17 17:50:42.746
11945,1256727139,4012019,D01,6351,7317,67,F,2020-01-16,2020-01-17 17:50:42.746
11946,55244549,1122019,B99,2889,2941,67,F,2020-01-16,2020-01-17 17:50:42.746
11947,50936341,6102019,B99,2504,2544,67,F,2020-01-16,2020-01-17 17:50:42.746
11948,10462774,18012020,B99,573,583,67,F,2020-01-16,2020-01-17 17:50:42.746
11949,25085644,22022019,G01,170,282,67,F,2020-01-16,2020-01-17 17:50:42.746
11950,6962267,28072020,A01,252,527,67,F,2020-01-16,2020-01-17 17:50:42.746
11951,725942,18012019,A05,26,26,67,F,2020-01-16,2020-01-17 17:50:42.746
11952,71759839,11112019,B99,3593,3650,67,F,2020-01-16,2020-01-17 17:50:42.746
11953,97583775,20072019,B99,4564,4660,67,F,2020-01-16,2020-01-17 17:50:42.746
11954,29207120,1062020,B05,310,311,67,F,2020-01-16,2020-01-17 17:50:42.746
11955,13734013,31052019,B99,807,818,67,F,2020-01-16,2020-01-17 17:50:42.746
11956,725887,3102023,A04,49,51,67,F,2020-01-16,2020-01-17 17:50:42.746
11957,4868005,22102022,B05,86,87,67,F,2020-01-16,2020-01-17 17:50:42.746
11958,3663235,25052018,A01,46,49,67,F,2020-01-16,2020-01-17 17:50:42.746
11959,390155,3012025,A04,33,33,67,F,2020-01-16,2020-01-17 17:50:42.746
11960,6726737,27012019,G01,21,23,67,F,2020-01-16,2020-01-17 17:50:42.746
11961,6241600,13062019,A01,153,172,67,F,2020-01-16,2020-01-17 17:50:42.746
11962,57064,26092018,A99,8,9,67,F,2020-01-16,2020-01-17 17:50:42.746
11963,3874119,31102022,A01,295,366,67,F,2020-01-16,2020-01-17 17:50:42.746
11964,7862332,1022020,A04,146,170,67,F,2020-01-16,2020-01-17 17:50:42.746
11965,81871267,27092019,B03,318,322,67,F,2020-01-16,2020-01-17 17:50:42.746
11966,17403640,17012020,D01,310,363,67,F,2020-01-16,2020-01-17 17:50:42.746
11967,4739563,16082022,B05,89,89,67,F,2020-01-16,2020-01-17 17:50:42.746
11968,7039017,5032022,B05,115,115,67,F,2020-01-16,2020-01-17 17:50:42.746
11969,5910651,26102020,A04,107,108,67,F,2020-01-16,2020-01-17 17:50:42.746
11970,8523021,10062022,B05,140,140,67,F,2020-01-16,2020-01-17 17:50:42.746
11971,623610,20102026,A01,37,66,67,F,2020-01-16,2020-01-17 17:50:42.746
11972,21398156,7072015,A01,160,208,67,F,2020-01-16,2020-01-17 17:50:42.746
11973,2056913,2092022,A04,76,78,67,F,2020-01-16,2020-01-17 17:50:42.746
11974,11375187,17012022,B05,164,164,67,F,2020-01-16,2020-01-17 17:50:42.746
11975,489523,28122018,A99,104,115,67,F,2020-01-16,2020-01-17 17:50:42.746
11976,13473450,30032022,B05,218,221,67,F,2020-01-16,2020-01-17 17:50:42.746
11977,4530388,30052017,B99,68,83,67,F,2020-01-16,2020-01-17 17:50:42.746
11978,24924960,6102020,B05,326,327,67,F,2020-01-16,2020-01-17 17:50:42.746
11979,1709885,11062023,B05,29,29,67,F,2020-01-16,2020-01-17 17:50:42.746
11980,267916,17112018,A99,55,58,67,F,2020-01-16,2020-01-17 17:50:42.746
11981,453879,16052017,A04,2,2,67,F,2020-01-16,2020-01-17 17:50:42.746
11982,1701672,22042018,B99,21,23,67,F,2020-01-16,2020-01-17 17:50:42.746
11983,1995508,30102019,A99,104,107,67,F,2020-01-16,2020-01-17 17:50:42.746
11984,1421350,4112022,A04,74,75,67,F,2020-01-16,2020-01-17 17:50:42.746
11985,835840,20052023,A04,28,37,67,F,2020-01-16,2020-01-17 17:50:42.746
11986,3641381,28022018,B99,166,218,67,F,2020-01-16,2020-01-17 17:50:42.746
11987,444937,17012019,A05,16,16,67,F,2020-01-16,2020-01-17 17:50:42.746
11988,2391342,12102017,A01,16,18,67,F,2020-01-16,2020-01-17 17:50:42.746
11989,224285,11112020,B99,12,13,67,F,2020-01-16,2020-01-17 17:50:42.746
11990,1189865,4012023,A04,66,67,67,F,2020-01-16,2020-01-17 17:50:42.746
11991,1497754,6062019,A05,64,65,67,F,2020-01-16,2020-01-17 17:50:42.746
11992,317649,6062016,A01,2,2,67,F,2020-01-16,2020-01-17 17:50:42.746
11993,170446,12052024,B05,4,4,67,F,2020-01-16,2020-01-17 17:50:42.746
11994,891093,22062018,B05,14,14,67,F,2020-01-16,2020-01-17 17:50:42.746
11995,386690,6072015,B99,22,49,67,F,2020-01-16,2020-01-17 17:50:42.746
11996,12869379,23052019,G01,101,143,67,F,2020-01-16,2020-01-17 17:50:42.746
11997,269711,4032020,A99,11,11,67,F,2020-01-16,2020-01-17 17:50:42.746
11998,444972,30012016,B99,23,24,67,F,2020-01-16,2020-01-17 17:50:42.746
11999,158934,4032015,B99,17,20,67,F,2020-01-16,2020-01-17 17:50:42.746
12000,148546,13112020,B99,8,8,67,F,2020-01-16,2020-01-17 17:50:42.746
13855,59876,15122017,B05,1,1,67,F,2020-01-16,2020-01-17 17:50:42.746
13856,8110,11102024,A01,1,1,67,F,2020-01-16,2020-01-17 17:50:42.746
13857,180600,18112026,A04,1,1,67,F,2020-01-16,2020-01-17 17:50:42.746
13858,210922,21012026,A04,1,1,67,F,2020-01-16,2020-01-17 17:50:42.746
13859,68926977,1122024,A01,1319,4086,67,F,2020-01-16,2020-01-17 17:50:42.746
13860,3742383503,7012019,A01,235175,402484,67,F,2020-01-16,2020-01-17 17:50:42.746
13861,3513667,7112019,A99,420,436,67,F,2020-01-16,2020-01-17 17:50:42.746
13862,304871791,5112022,A01,4209,11815,67,F,2020-01-16,2020-01-17 17:50:42.746
13863,4334832479,7012020,A01,188726,325921,67,F,2020-01-16,2020-01-17 17:50:42.746
13864,1396300861,10102019,A04,40934,48196,67,F,2020-01-16,2020-01-17 17:50:42.746
13865,402472045,21062019,A04,7585,7965,67,F,2020-01-16,2020-01-17 17:50:42.746
13866,9432011,11112019,A99,1620,1757,67,F,2020-01-16,2020-01-17 17:50:42.746
13867,488320608,20122019,B05,4477,4497,67,F,2020-01-16,2020-01-17 17:50:42.746
13868,307384752,24092019,B05,2968,2977,67,F,2020-01-16,2020-01-17 17:50:42.746
13869,639388444,2112019,D01,4772,5470,67,F,2020-01-16,2020-01-17 17:50:42.746
13870,1113673892,6082019,D01,22720,23956,67,F,2020-01-16,2020-01-17 17:50:42.746
13871,2472243024,11082019,D01,14920,18352,67,F,2020-01-16,2020-01-17 17:50:42.746
13872,4104923236,13042019,D01,49023,54763,67,F,2020-01-16,2020-01-17 17:50:42.746
13873,275538,3032021,A01,12,20,67,F,2020-01-16,2020-01-17 17:50:42.746
13874,176705294,15092019,A01,3260,6849,67,F,2020-01-16,2020-01-17 17:50:42.746
13875,3278009,20052024,A01,152,259,67,F,2020-01-16,2020-01-17 17:50:42.746
13876,220872414,18072019,A04,4676,4922,67,F,2020-01-16,2020-01-17 17:50:42.746
13877,13166615,10102019,A99,2141,2284,67,F,2020-01-16,2020-01-17 17:50:42.746
13878,55725859,18122019,B99,2711,2767,67,F,2020-01-16,2020-01-17 17:50:42.746
13879,186270752,2062019,B05,1855,1859,67,F,2020-01-16,2020-01-17 17:50:42.746
13880,129206762,8012020,B05,1430,1433,67,F,2020-01-16,2020-01-17 17:50:42.746
13881,20335647,11072021,B05,287,287,67,F,2020-01-16,2020-01-17 17:50:42.746
13882,10195116,21062022,B05,122,122,67,F,2020-01-16,2020-01-17 17:50:42.746
13883,55952491,23082019,A01,1093,1312,67,F,2020-01-16,2020-01-17 17:50:42.746
13884,1902669,6122018,A99,376,421,67,F,2020-01-16,2020-01-17 17:50:42.746
13885,38601521,11062020,B05,489,489,67,F,2020-01-16,2020-01-17 17:50:42.746
13886,52411738,10102016,A01,194,222,67,F,2020-01-16,2020-01-17 17:50:42.746
13887,924495,27062023,B05,18,18,67,F,2020-01-16,2020-01-17 17:50:42.746
13888,49219957,10052016,A01,160,184,67,F,2020-01-16,2020-01-17 17:50:42.746
13889,127695,4042024,B05,2,2,67,F,2020-01-16,2020-01-17 17:50:42.746
13890,4432908,16112022,B05,77,77,67,F,2020-01-16,2020-01-17 17:50:42.746
13891,365479,7102018,B99,27,31,67,F,2020-01-16,2020-01-17 17:50:42.746
13892,34363926,20062015,A01,91,119,67,F,2020-01-16,2020-01-17 17:50:42.746
13893,1898951,23072018,B99,54,65,67,F,2020-01-16,2020-01-17 17:50:42.746
13894,591136,15042016,B99,33,44,67,F,2020-01-16,2020-01-17 17:50:42.746
13895,10659183,27112018,A04,473,499,67,F,2020-01-16,2020-01-17 17:50:42.746
13896,34821167,14062019,C01,268,370,67,F,2020-01-16,2020-01-17 17:50:42.746
13897,6583597,10082022,B05,115,115,67,F,2020-01-16,2020-01-17 17:50:42.746
13898,1367453,8042022,A04,67,76,67,F,2020-01-16,2020-01-17 17:50:42.746
13899,14533630,28102021,B05,212,214,67,F,2020-01-16,2020-01-17 17:50:42.746
13900,9220710,20022019,C01,159,167,67,F,2020-01-16,2020-01-17 17:50:42.746
13901,467993,14032022,A01,23,34,67,F,2020-01-16,2020-01-17 17:50:42.746
13902,1367012,24022021,A04,48,48,67,F,2020-01-16,2020-01-17 17:50:42.746
13903,19003467,18022021,B05,257,257,67,F,2020-01-16,2020-01-17 17:50:42.746
13904,70771657,10072019,G01,160,220,67,F,2020-01-16,2020-01-17 17:50:42.746
13905,5057625,8012021,A04,167,176,67,F,2020-01-16,2020-01-17 17:50:42.746
13906,313929,4112016,A01,2,4,67,F,2020-01-16,2020-01-17 17:50:42.746
13907,1580655,4082017,B99,43,76,67,F,2020-01-16,2020-01-17 17:50:42.746
13908,19928,14082018,A99,5,5,67,F,2020-01-16,2020-01-17 17:50:42.746
13909,871697,22082017,B99,14,17,67,F,2020-01-16,2020-01-17 17:50:42.746
13910,54101,2042023,A04,7,7,67,F,2020-01-16,2020-01-17 17:50:42.746
13911,2808784,24042023,B05,43,43,67,F,2020-01-16,2020-01-17 17:50:42.746
13912,512178,31102017,B99,18,32,67,F,2020-01-16,2020-01-17 17:50:42.746
13913,163090,11092016,B99,10,12,67,F,2020-01-16,2020-01-17 17:50:42.746
13914,64947,11062024,A04,4,4,67,F,2020-01-16,2020-01-17 17:50:42.746
13915,45713,28042033,A04,1,1,67,F,2020-01-16,2020-01-17 17:50:42.746
13916,723224,20092023,B05,15,15,67,F,2020-01-16,2020-01-17 17:50:42.746
13917,28353,3072021,B99,1,1,67,F,2020-01-16,2020-01-17 17:50:42.746
13918,27067,5042018,A99,4,5,67,F,2020-01-16,2020-01-17 17:50:42.746
13919,188063,4072025,A01,2,2,67,F,2020-01-16,2020-01-17 17:50:42.746
13920,79209,21112020,B99,6,6,67,F,2020-01-16,2020-01-17 17:50:42.746
13921,139938,3062021,A01,7,15,67,F,2020-01-16,2020-01-17 17:50:42.746
13922,298936,6022024,B05,7,7,67,F,2020-01-16,2020-01-17 17:50:42.746
13923,5787711,21062019,B07,3,3,67,F,2020-01-16,2020-01-17 17:50:42.746
13924,44393,26102020,A05,3,3,67,F,2020-01-16,2020-01-17 17:50:42.746
13925,13217593,2082015,A01,20,20,67,F,2020-01-16,2020-01-17 17:50:42.746
13926,73121,6112020,B99,5,5,67,F,2020-01-16,2020-01-17 17:50:42.746
13927,72136,29072018,A04,2,2,67,F,2020-01-16,2020-01-17 17:50:42.746
13928,96743,4112018,A01,2,4,67,F,2020-01-16,2020-01-17 17:50:42.746
13929,28670,12042022,A01,2,2,67,F,2020-01-16,2020-01-17 17:50:42.746
13930,156702,4122025,A01,1,1,67,F,2020-01-16,2020-01-17 17:50:42.746
13931,293264,22112015,B99,4,4,67,F,2020-01-16,2020-01-17 17:50:42.746
13932,57277,10102017,B05,1,1,67,F,2020-01-16,2020-01-17 17:50:42.746
13933,2023716,3102015,A04,2,2,67,F,2020-01-16,2020-01-17 17:50:42.746
13934,72695,19042024,B05,2,2,67,F,2020-01-16,2020-01-17 17:50:42.746
13935,64434,1062021,B99,1,1,67,F,2020-01-16,2020-01-17 17:50:42.746
13936,6682,11042018,A99,2,2,67,F,2020-01-16,2020-01-17 17:50:42.746
13937,68705,10032027,A04,1,1,67,F,2020-01-16,2020-01-17 17:50:42.746
13938,39529041,5042027,A01,800,1618,67,F,2020-01-16,2020-01-17 17:50:42.746
13939,1079138134,3122019,A04,39510,48246,67,F,2020-01-16,2020-01-17 17:50:42.746
13940,17172816,5052021,B05,234,234,67,F,2020-01-16,2020-01-17 17:50:42.746
13941,4989923,16062022,B05,92,92,67,F,2020-01-16,2020-01-17 17:50:42.746
13942,540956747,30042019,B05,5032,5059,67,F,2020-01-16,2020-01-17 17:50:42.746
13943,76125780,8112019,B99,3772,3849,67,F,2020-01-16,2020-01-17 17:50:42.746
13944,4297799686,11092019,D01,52385,56991,67,F,2020-01-16,2020-01-17 17:50:42.746
13945,4075686715,13102019,D01,50617,57396,67,F,2020-01-16,2020-01-17 17:50:42.746
13946,199183205,9072019,A04,5463,5705,67,F,2020-01-16,2020-01-17 17:50:42.746
13947,268105876,10022019,B05,2866,2869,67,F,2020-01-16,2020-01-17 17:50:42.746
13948,10118491,10092018,B99,314,443,67,F,2020-01-16,2020-01-17 17:50:42.746
13949,33059828,15062024,A01,738,2012,67,F,2020-01-16,2020-01-17 17:50:42.746
13950,39986348,27042020,B05,463,464,67,F,2020-01-16,2020-01-17 17:50:42.746
13951,9533335,30062022,B05,161,162,67,F,2020-01-16,2020-01-17 17:50:42.746
13952,4016027,8102021,A01,78,127,67,F,2020-01-16,2020-01-17 17:50:42.746
13953,52940532,17022019,B99,2687,2732,67,F,2020-01-16,2020-01-17 17:50:42.746
13954,8884668,23022022,B05,133,134,67,F,2020-01-16,2020-01-17 17:50:42.746
13955,1845624,18102019,A99,159,165,67,F,2020-01-16,2020-01-17 17:50:42.746
13956,97740912,6112019,A01,842,1100,67,F,2020-01-16,2020-01-17 17:50:42.746
13957,3576595,18042022,A04,103,106,67,F,2020-01-16,2020-01-17 17:50:42.746
13958,8203103,19102018,B05,100,100,67,F,2020-01-16,2020-01-17 17:50:42.746
